"","STUDY_NUM","month","year","event","cnt","TA_DESC","PHASE","LAST_SUBJECT_SCREENED_DATE","ASCENT_Study"
"15967","M20-111","Jun",2021,"screens",3,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15968","M20-111","Jun",2021,"screens",3,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15969","M20-111","Jun",2021,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15970","M20-111","Jun",2021,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15971","M20-111","Jun",2021,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15972","M20-111","Jun",2021,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15973","M20-111","Jun",2022,"screens",15,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15974","M20-111","Jun",2022,"screens",15,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15975","M20-111","Jun",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15976","M20-111","Jun",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15977","M20-111","Jun",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15978","M20-111","Jun",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15979","M20-111","Jul",2021,"screens",2,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15980","M20-111","Jul",2021,"screens",2,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15981","M20-111","Jul",2021,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15982","M20-111","Jul",2021,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15983","M20-111","Jul",2021,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15984","M20-111","Jul",2021,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15985","M20-111","Jul",2022,"screens",13,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15986","M20-111","Jul",2022,"screens",13,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15987","M20-111","Jul",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15988","M20-111","Jul",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15989","M20-111","Jul",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15990","M20-111","Jul",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15991","M20-111","Jul",2023,"screens",1,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15992","M20-111","Jul",2023,"screens",1,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15993","M20-111","Jul",2023,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15994","M20-111","Jul",2023,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15995","M20-111","Jul",2023,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15996","M20-111","Jul",2023,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15997","M20-111","Aug",2021,"screens",3,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"15998","M20-111","Aug",2021,"screens",3,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"15999","M20-111","Aug",2021,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16000","M20-111","Aug",2021,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16001","M20-111","Aug",2021,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16002","M20-111","Aug",2021,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16003","M20-111","Aug",2022,"screens",21,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16004","M20-111","Aug",2022,"screens",21,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16005","M20-111","Aug",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16006","M20-111","Aug",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16007","M20-111","Aug",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16008","M20-111","Aug",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16009","M20-111","Sep",2022,"screens",13,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16010","M20-111","Sep",2022,"screens",13,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16011","M20-111","Sep",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16012","M20-111","Sep",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16013","M20-111","Sep",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16014","M20-111","Sep",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16015","M20-111","Oct",2021,"screens",7,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16016","M20-111","Oct",2021,"screens",7,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16017","M20-111","Oct",2021,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16018","M20-111","Oct",2021,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16019","M20-111","Oct",2021,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16020","M20-111","Oct",2021,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16021","M20-111","Oct",2022,"screens",7,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16022","M20-111","Oct",2022,"screens",7,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16023","M20-111","Oct",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16024","M20-111","Oct",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16025","M20-111","Oct",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16026","M20-111","Oct",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16027","M20-111","Nov",2021,"screens",9,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16028","M20-111","Nov",2021,"screens",9,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16029","M20-111","Nov",2021,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16030","M20-111","Nov",2021,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16031","M20-111","Nov",2021,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16032","M20-111","Nov",2021,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16033","M20-111","Nov",2022,"screens",3,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16034","M20-111","Nov",2022,"screens",3,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16035","M20-111","Nov",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16036","M20-111","Nov",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16037","M20-111","Nov",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16038","M20-111","Nov",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16039","M20-111","Dec",2021,"screens",1,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16040","M20-111","Dec",2021,"screens",1,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16041","M20-111","Dec",2021,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16042","M20-111","Dec",2021,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16043","M20-111","Dec",2021,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16044","M20-111","Dec",2021,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16045","M20-111","Dec",2022,"screens",3,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16046","M20-111","Dec",2022,"screens",3,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16047","M20-111","Dec",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16048","M20-111","Dec",2022,"CRA",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16049","M20-111","Dec",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30","Non-ASCENT"
"16050","M20-111","Dec",2022,"MSL",NA,"Oncology","Phase 1","2023-04-30 00:00:00","Non-ASCENT"
"16051","M20-124","Jan",2022,"screens",3,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16052","M20-124","Jan",2022,"screens",3,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16053","M20-124","Jan",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16054","M20-124","Jan",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16055","M20-124","Jan",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16056","M20-124","Jan",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16057","M20-124","Jan",2023,"screens",5,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16058","M20-124","Jan",2023,"screens",5,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16059","M20-124","Jan",2023,"CRA",23,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16060","M20-124","Jan",2023,"CRA",23,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16061","M20-124","Jan",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16062","M20-124","Jan",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16063","M20-124","Feb",2021,"screens",2,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16064","M20-124","Feb",2021,"screens",2,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16065","M20-124","Feb",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16066","M20-124","Feb",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16067","M20-124","Feb",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16068","M20-124","Feb",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16069","M20-124","Feb",2022,"screens",1,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16070","M20-124","Feb",2022,"screens",1,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16071","M20-124","Feb",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16072","M20-124","Feb",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16073","M20-124","Feb",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16074","M20-124","Feb",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16075","M20-124","Feb",2023,"screens",2,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16076","M20-124","Feb",2023,"screens",2,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16077","M20-124","Feb",2023,"CRA",19,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16078","M20-124","Feb",2023,"CRA",19,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16079","M20-124","Feb",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16080","M20-124","Feb",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16081","M20-124","Mar",2021,"screens",1,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16082","M20-124","Mar",2021,"screens",1,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16083","M20-124","Mar",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16084","M20-124","Mar",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16085","M20-124","Mar",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16086","M20-124","Mar",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16087","M20-124","Mar",2022,"screens",2,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16088","M20-124","Mar",2022,"screens",2,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16089","M20-124","Mar",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16090","M20-124","Mar",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16091","M20-124","Mar",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16092","M20-124","Mar",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16093","M20-124","Mar",2023,"screens",4,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16094","M20-124","Mar",2023,"screens",4,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16095","M20-124","Mar",2023,"CRA",29,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16096","M20-124","Mar",2023,"CRA",29,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16097","M20-124","Mar",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16098","M20-124","Mar",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16099","M20-124","Apr",2021,"screens",2,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16100","M20-124","Apr",2021,"screens",2,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16101","M20-124","Apr",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16102","M20-124","Apr",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16103","M20-124","Apr",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16104","M20-124","Apr",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16105","M20-124","Apr",2022,"screens",2,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16106","M20-124","Apr",2022,"screens",2,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16107","M20-124","Apr",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16108","M20-124","Apr",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16109","M20-124","Apr",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16110","M20-124","Apr",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16111","M20-124","Apr",2023,"screens",1,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16112","M20-124","Apr",2023,"screens",1,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16113","M20-124","Apr",2023,"CRA",15,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16114","M20-124","Apr",2023,"CRA",15,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16115","M20-124","Apr",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16116","M20-124","Apr",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16117","M20-124","May",2021,"screens",2,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16118","M20-124","May",2021,"screens",2,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16119","M20-124","May",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16120","M20-124","May",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16121","M20-124","May",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16122","M20-124","May",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16123","M20-124","May",2022,"screens",4,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16124","M20-124","May",2022,"screens",4,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16125","M20-124","May",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16126","M20-124","May",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16127","M20-124","May",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16128","M20-124","May",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16129","M20-124","May",2023,"screens",5,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16130","M20-124","May",2023,"screens",5,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16131","M20-124","May",2023,"CRA",20,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16132","M20-124","May",2023,"CRA",20,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16133","M20-124","May",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16134","M20-124","May",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16135","M20-124","Jun",2020,"screens",3,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16136","M20-124","Jun",2020,"screens",3,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16137","M20-124","Jun",2020,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16138","M20-124","Jun",2020,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16139","M20-124","Jun",2020,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16140","M20-124","Jun",2020,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16141","M20-124","Jun",2021,"screens",1,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16142","M20-124","Jun",2021,"screens",1,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16143","M20-124","Jun",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16144","M20-124","Jun",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16145","M20-124","Jun",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16146","M20-124","Jun",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16147","M20-124","Jun",2022,"screens",4,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16148","M20-124","Jun",2022,"screens",4,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16149","M20-124","Jun",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16150","M20-124","Jun",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16151","M20-124","Jun",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16152","M20-124","Jun",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16153","M20-124","Jun",2023,"screens",4,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16154","M20-124","Jun",2023,"screens",4,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16155","M20-124","Jun",2023,"CRA",6,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16156","M20-124","Jun",2023,"CRA",6,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16157","M20-124","Jun",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16158","M20-124","Jun",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16159","M20-124","Jul",2021,"screens",2,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16160","M20-124","Jul",2021,"screens",2,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16161","M20-124","Jul",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16162","M20-124","Jul",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16163","M20-124","Jul",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16164","M20-124","Jul",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16165","M20-124","Jul",2022,"screens",4,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16166","M20-124","Jul",2022,"screens",4,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16167","M20-124","Jul",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16168","M20-124","Jul",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16169","M20-124","Jul",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16170","M20-124","Jul",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16171","M20-124","Jul",2023,"screens",5,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16172","M20-124","Jul",2023,"screens",5,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16173","M20-124","Jul",2023,"CRA",11,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16174","M20-124","Jul",2023,"CRA",11,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16175","M20-124","Jul",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16176","M20-124","Jul",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16177","M20-124","Aug",2020,"screens",3,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16178","M20-124","Aug",2020,"screens",3,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16179","M20-124","Aug",2020,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16180","M20-124","Aug",2020,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16181","M20-124","Aug",2020,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16182","M20-124","Aug",2020,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16183","M20-124","Aug",2021,"screens",1,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16184","M20-124","Aug",2021,"screens",1,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16185","M20-124","Aug",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16186","M20-124","Aug",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16187","M20-124","Aug",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16188","M20-124","Aug",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16189","M20-124","Aug",2022,"screens",3,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16190","M20-124","Aug",2022,"screens",3,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16191","M20-124","Aug",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16192","M20-124","Aug",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16193","M20-124","Aug",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16194","M20-124","Aug",2022,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16195","M20-124","Aug",2023,"screens",5,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16196","M20-124","Aug",2023,"screens",5,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16197","M20-124","Aug",2023,"CRA",4,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16198","M20-124","Aug",2023,"CRA",4,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16199","M20-124","Aug",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16200","M20-124","Aug",2023,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16201","M20-124","Sep",2021,"screens",3,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16202","M20-124","Sep",2021,"screens",3,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16203","M20-124","Sep",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16204","M20-124","Sep",2021,"CRA",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16205","M20-124","Sep",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16206","M20-124","Sep",2021,"MSL",NA,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16207","M20-124","Sep",2022,"screens",2,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
"16208","M20-124","Sep",2022,"screens",2,"Oncology","Phase 1","2024-06-07 00:00:00","Non-ASCENT"
"16209","M20-124","Sep",2022,"CRA",NA,"Oncology","Phase 1","2024-06-07","Non-ASCENT"
